Time	Biomass	Carbon1	Carbon2	Dext	Eext	Growth	Oxygen	R6	R7	RPO2	RPcl	Rres	Tc1	Tc2	Td	Te	To2	biomass
1.46	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.47	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.48	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.49	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.5	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.51	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.52	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.53	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.54	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.55	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.56	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.57	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.58	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.59	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.6	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.61	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
1.62	20.10201	0.0	0.0	0.0	0.0	0.0	79.89799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.244669
